ABV71708.1	ABV71708.1
QOD39580.1	QOD39568.1
QOD39516.1	QOD39516.1
QOD39516.1	QTE04122.1
QOD39516.1	QRQ90272.1
QNS31046.1	QNS31046.1
QNJ57212.1	QNJ57212.1
QMI57902.1	QMI57902.1
QMI57902.1	QMI57944.1
QMI57902.1	QRK03726.1
QMI57902.1	QMI57933.1
QMI57902.1	QMI57961.1
QMI57902.1	QMI57897.1
QMI57902.1	QMI57862.1
QMI57902.1	QMI57786.1
QMI57902.1	AWN56767.1
QMI57902.1	QXO96491.1
QMI57902.1	QMI57928.1
QMI57902.1	QDY92336.1
QMI57902.1	QMI57803.1
QMI57902.1	QMI57905.1
QJI53844.1	QJI53844.1
AYG97817.1	AYG97817.1
QBA84916.1	QBA84916.1
QBA84875.1	QBA84875.1
QBA84391.1	QBA84391.1
QBA84391.1	UAJ21541.1
QBA84391.1	AYN07228.1
QCY41355.1	QCY41355.1
QCY41355.1	QCY41354.1
QCY41355.1	QCY41353.1
QCY41355.1	QCY41352.1
QCY41355.1	QCY41351.1
QCY41355.1	QCY41350.1
QCY41355.1	QCY41349.1
QBP34471.1	QBP34471.1
QBP34471.1	QBP34472.1
QBP34471.1	AIG56725.1
AYU53750.1	AYU53750.1
AYU53750.1	AYU53620.1
AYU53750.1	AAT84705.1
AXQ04868.1	AXQ04868.1
AXM42975.1	AXM42975.1
AXM42975.1	AXM42986.1
AXM42975.1	QBA84302.1
AXM42975.1	AHK27146.1
AXM42975.1	AHK27173.1
AXM42975.1	AHK27138.1
AXM42975.1	AHK27136.1
AXM42975.1	AHK27164.1
AXM42975.1	AHK27147.1
AXM42975.1	AHK27177.1
AXM42975.1	AHK27171.1
AXM42975.1	AHK27134.1
AXM42975.1	AHK27140.1
AXM42975.1	AHK27170.1
AXM42975.1	AHK27137.1
AXM42975.1	AHK27166.1
AXM42975.1	AHK27133.1
AXM42975.1	AHK27132.1
AXM42975.1	AHK27161.1
AXM42975.1	AHK27192.1
AXM42975.1	AHK27160.1
AXM42975.1	AHK27189.1
AXM42975.1	AHK27188.1
AXM42975.1	QBA84423.1
AXM42975.1	AHK27149.1
AXM42975.1	AHK27143.1
AXM42975.1	AHK27174.1
AXM42975.1	QCR63918.1
AXM42975.1	AHK27141.1
AXM42975.1	AHK27172.1
AXM42975.1	AHK27139.1
AXM42975.1	AHK27169.1
AXM42975.1	AHK27168.1
AXM42975.1	AHK27167.1
AXM42975.1	AHK27135.1
AXM42975.1	AHK27165.1
AXM42975.1	AHK27163.1
AXM42975.1	AHK27131.1
AXM42975.1	AHK27162.1
AXM42975.1	AHK27130.1
AXM42975.1	AHK27129.1
AXM42975.1	AHK27191.1
AXM42975.1	AHK27159.1
AXM42975.1	AHK27190.1
AXM42975.1	AHK27158.1
AXM42975.1	AHK27157.1
AXM42975.1	AHK27156.1
AXM42975.1	AHK27187.1
AXM42975.1	AHK27155.1
AXM42975.1	AHK27186.1
AXM42975.1	AHK27154.1
AXM42975.1	AHK27185.1
AXM42975.1	AHK27153.1
AXM42975.1	AHK27184.1
AXM42975.1	AHK27152.1
AXM42975.1	AHK27183.1
AXM42975.1	AHK27151.1
AXM42975.1	AHK27182.1
AXM42975.1	AHK27150.1
AXM42975.1	AHK27181.1
AXM42975.1	AHK27180.1
AXM42975.1	AHK27148.1
AXM42975.1	AHK27179.1
AXM42975.1	AHK27178.1
AXM42975.1	AHK27145.1
AXM42975.1	AHK27176.1
AXM42975.1	AHK27144.1
AXM42975.1	AHK27175.1
AXM42975.1	AHK27142.1
ATF27927.1	ATF27927.1
ASY04026.1	ASY04026.1
APD15828.1	APD15828.1
APD15828.1	QFO39027.1
APD15828.1	QFO39026.1
ABF57710.1	ABF57710.1
ABF57710.1	QBA84438.1
ABF57710.1	QBA84414.1
ABF57710.1	QTE03794.1
AEB71395.1	AEB71395.1
AEB71395.1	AEB71394.1
AMR60822.1	AMR60822.1
AAD45177.1	AAD45177.1
AAD45177.1	AOM63312.1
AAD45177.1	AOM63311.1
AAD45177.1	AAD45176.1
AAD45177.1	AAD45175.1
AAD45177.1	AAD45173.1
AAD45177.1	AAD45172.1
AAD45177.1	QWY12599.1
AAD45177.1	QGW62431.1
AAD45177.1	AAS77506.1
AAD45177.1	QWY12594.1
AAD45177.1	QWY12593.1
AAD45177.1	ARM65413.1
AAD45177.1	AOM63313.1
AKN78232.1	AKN78232.1
AKN78232.1	QGT76592.1
AKN78232.1	QGT76555.1
AKN78232.1	ATU90216.1
ALF08362.1	ALF08362.1
ALF08362.1	ALF08361.1
ALF08362.1	ALF08359.1
ALF08362.1	ALF08357.1
ALF08362.1	AEM05829.1
AKO22260.1	AKO22260.1
AIC33896.1	AIC33896.1
AIC33896.1	AIC33891.1
AIC33896.1	AIC33889.1
AIC33896.1	QPP19767.1
AJH65767.1	AJH65767.1
AJH65767.1	AJH65769.1
AJH65767.1	AJH65774.1
AJH65767.1	AJH65773.1
AJH65767.1	AJH65771.1
AJH65767.1	AJH65768.1
AJH65767.1	AJH65765.1
AJH65767.1	AJH65763.1
AJH65767.1	AJH65762.1
AJH65767.1	AJH65761.1
AJH65767.1	AJH65760.1
AJH65767.1	AJH65759.1
AJH65767.1	AJH65758.1
AJH65767.1	AJH65757.1
AJH65767.1	AJH65756.1
AJH65767.1	AJH65754.1
AJH65767.1	AJH65752.1
AJH65767.1	AJH65766.1
AJH65767.1	AJH65775.1
AJH65767.1	AJH65772.1
AJH65767.1	AJH65764.1
AJH65767.1	AJH65753.1
AJH65767.1	AJH65770.1
AHG56426.1	AHG56426.1
AHG56426.1	AHG56425.1
AHG56426.1	AHG56416.1
AHG56426.1	AHG56412.1
AHG56426.1	AHG56409.1
AET35100.1	AET35100.1
AET35100.1	AET35092.1
AEI26255.1	AEI26255.1
QZE11884.1	QZE11884.1
UBU90108.1	UBU90108.1
QYW06825.1	QYW06825.1
QYW06825.1	QTZ83158.1
AQN78649.1	AQN78649.1
P0DJY9.1	P0DJY9.1
P0DJY9.1	QID90151.1
P0DJY9.1	QID90150.1
P0DJY9.1	QPF70656.1
P0DJY9.1	QPF70655.1
P0DJY9.1	AAL55421.1
P0DJY9.1	AAL55417.1
P0DJY9.1	NP_694864.1
P0DJY9.1	ABL09122.1
P0DJY9.1	AAL91015.1
P0DJY9.1	QKY59683.1
P0DJY9.1	AGT28213.1
P0DJY9.1	ABC87247.1
P0DJY9.1	ALF95953.1
P0DJY9.1	ACI96279.1
P0DJY9.1	BAI82365.1
P0DJY9.1	QID90153.1
P0DJY9.1	AGT28063.1
QVW56859.1	QVW56859.1
QVW56859.1	QVW56853.1
QVW56859.1	QTZ83157.1
QVW56859.1	QTE03884.1
QVW56795.1	QVW56795.1
QTZ83187.1	QTZ83187.1
QTZ83187.1	QVW56838.1
QTZ83155.1	QTZ83155.1
QTE03960.1	QTE03960.1
QRK03724.1	QRK03724.1
QRK03724.1	QMI57799.1
QRK03724.1	QMI57860.1
QRK03724.1	APC23170.1
QRK03724.1	APC23169.1
QPN96887.1	QPN96887.1
ATV93542.1	ATV93542.1
ATV93542.1	ATV93541.1
ATV93542.1	ATV93540.1
ATV93542.1	APG80614.1
AVM80380.1	AVM80380.1
AVM80380.1	YP_002265407.1
AVM80380.1	AJI02598.1
AVM80380.1	AAT35224.1
AVM80380.1	AAP78908.1
AVM80380.1	YP_002854230.1
AVM80380.1	AAM28944.1
AVM80380.1	AXQ04866.1
AVM80380.1	ACS70954.1
AVM80380.1	B40784
AVM80380.1	QZA76129.1
AVM80380.1	APA19412.1
AVM80380.1	AZU96660.1
AVM80380.1	YP_004222724.1
AVM80380.1	ABU95012.1
AVM80380.1	ABU94997.1
AVM80380.1	AYH52679.1
AVM80380.1	ABU94991.1
AVM80380.1	Q90186.1
AVM80380.1	QQP18767.1
AVM80380.1	QRK69410.1
AUE22027.1	AUE22027.1
AUE22027.1	AUE22028.1
AUE22027.1	QHA33821.1
AUE22027.1	QHA33815.1
AGU69473.1	AGU69473.1
AGU69473.1	AIF74205.1
APC23171.1	APC23171.1
AQA29494.1	AQA29494.1
AQA29494.1	AQA29496.1
APG58867.1	APG58867.1
APG58867.1	APG58866.1
APG58867.1	APG58865.1
APG58867.1	APG58864.1
APG58867.1	APG58862.1
APG58867.1	APG58861.1
APG58867.1	APG58860.1
APG58867.1	APG58859.1
APG58867.1	APG58854.1
APG58867.1	APG58853.1
ANG55949.1	ANG55949.1
QOD39575.1	QOD39575.1
QOD39479.1	QOD39479.1
QOD39479.1	QOD39517.1
QOD39479.1	QOD39581.1
QOD39479.1	QOD39489.1
QOD39479.1	AWS20449.1
QOD39479.1	QRQ90275.1
QOD39479.1	QOD39484.1
QOD39479.1	QOD39493.1
QOD39479.1	QOD39556.1
QOD39479.1	QOD39456.1
QOD39479.1	QOD39552.1
QOD39479.1	YP_009134732.1
QOD39479.1	QOD39548.1
QOD39479.1	QOD39448.1
QOD39479.1	QOD39606.1
QOD39479.1	QOD39507.1
QOD39479.1	QOD39569.1
QOD39479.1	QOD39502.1
QOD39479.1	QOD39597.1
QOD39479.1	QOD39532.1
QOD39479.1	ARI46481.1
QOD39479.1	QOD39498.1
QOD39479.1	QOD39464.1
QOD39479.1	QOD39560.1
QOD39479.1	QOD39528.1
QOD39479.1	QHG62569.1
QOD39479.1	QOD39577.1
QOD39479.1	QOD39573.1
QOD39479.1	QOD39536.1
QOD39479.1	QOD39565.1
QOD39479.1	QOD39451.1
QOD39479.1	QRG24236.1
QOD39479.1	QOD39544.1
QOD39479.1	QOD39588.1
QOD39479.1	QTZ83183.1
QOD39479.1	QTE03740.1
QOD39479.1	NP_874381.1
QOD39479.1	QOR29557.1
QOD39479.1	QOL70867.1
QOD39479.1	AFC75858.1
QOD39479.1	YP_009310053.1
QOD39479.1	QJI53751.1
QOD39479.1	QJI53742.1
QOD39479.1	QOL70852.1
QOD39479.1	QHY93492.1
QOD39479.1	QJI53730.1
QOD39479.1	QRQ90261.1
QOD39479.1	QOD39474.1
QOD39479.1	QOD39459.1
QOD39479.1	QOD39585.1
QOD39479.1	QOD39521.1
QOD39479.1	QOD39512.1
QOD39479.1	QOD39469.1
QOD39479.1	QOD39539.1
QOD39479.1	QOD39593.1
QOD39479.1	QVW56840.1
QOD39479.1	QHN64367.1
QOD39479.1	YP_007003823.1
QOD39479.1	Q90054.1
QOD39479.1	O71153.1
QOD39479.1	AFK91980.1
QOD39479.1	NP_958099.1
QOD39479.1	NP_899650.1
QOD39479.1	QTZ83150.1
QOD39479.1	QTE03807.1
QOD39479.1	QTE03708.1
QOD39479.1	NP_051020.1
QOD39479.1	QNL09581.1
QOD39479.1	QOD39525.1
QOD39479.1	QRK03670.1
QOD39479.1	QRK03674.1
QOD39479.1	QTE04120.1
QOD39479.1	QTE03764.1
QOD39479.1	QTE04088.1
QOD39479.1	ARI46485.1
QOD39479.1	QRQ90270.1
QOD39479.1	AQN78648.1
QOD39479.1	QTE04086.1
QOD39479.1	QTE04117.1
QOD39479.1	QGZ11177.1
QOD39479.1	ARV85915.1
QOD39479.1	AGO32210.1
QOD39479.1	QTZ83161.1
QOD39479.1	AGO32190.1
QOD39479.1	QNH08409.1
QOD39479.1	YP_227600.1
QOD39479.1	AGO32215.1
QOD39479.1	QTE03964.1
QOD39479.1	QTE03702.1
QOD39479.1	QTE03985.1
QOD39479.1	NP_694843.1
QOD39479.1	QOR29553.1
QOD39479.1	YP_008766862.1
QOD39479.1	QTE03977.1
QOD39479.1	QOR29551.1
QOD39479.1	ARV85886.1
QOD39479.1	ARV85887.1
QOD39479.1	QTE03941.1
QOD39479.1	QTE03989.1
QOD39479.1	QRQ90264.1
QOD39479.1	QJI53739.1
QOD39479.1	QVW56837.1
QOD39479.1	YP_002887625.1
QOD39479.1	QVW56790.1
QOD39479.1	QTZ83167.1
QOD39479.1	QTZ83205.1
QOD39479.1	QTZ83173.1
QOD39479.1	YP_008658568.1
QOD39479.1	QTE03788.1
QOD39479.1	QTE03786.1
QOD39479.1	QTE04118.1
QOD39479.1	QTE04034.1
QOD39479.1	QTE03824.1
P82256.1	P82256.1
QMI57865.1	QMI57865.1
QMI57865.1	QMI57957.1
QMI57865.1	QMI57857.1
QMI57865.1	QMI57951.1
QMI57865.1	QRK03727.1
ASM94084.1	ASM94084.1
QKK82952.1	QKK82952.1
QID88580.1	QID88580.1
QHB45840.1	QHB45840.1
QHB45840.1	QHB45845.1
QHB45840.1	QHB45843.1
QHB45840.1	QHB45851.1
QHB45840.1	QHB45849.1
QHB45840.1	QHB45848.1
QHB45840.1	QHB45846.1
QHB45840.1	QHB45844.1
QHB45840.1	QHB45837.1
QHB45840.1	QHB45835.1
QHB45840.1	QHB45832.1
QHB45840.1	QHB45826.1
QHB45840.1	QHB45825.1
QHB45840.1	QHB45823.1
QHB45840.1	QHB45822.1
QHB45840.1	QHB45820.1
QHB45840.1	QHB45834.1
QHB45840.1	QHB45850.1
QHB45840.1	AFH02751.1
QHB45840.1	QHB45831.1
QHB45840.1	QHB45847.1
AEI99224.1	AEI99224.1
AEI99224.1	AEI99223.1
AEI99224.1	AEI99222.1
AEI99224.1	AEI99220.1
AEI99224.1	AEI99219.1
AEI99224.1	AEI99218.1
AEI99224.1	AEI99217.1
AEI99224.1	AEI99216.1
AEI99224.1	AEI99215.1
AEI99224.1	AEI99214.1
AEI99224.1	AEI99213.1
AEI99224.1	AEI99212.1
AEI99224.1	AEI99211.1
AEI99224.1	AEI99210.1
AEI99224.1	AEI99209.1
AEI99224.1	AEI99208.1
AEI99224.1	AYG97823.1
ACS94983.1	ACS94983.1
ACS94983.1	ACS94988.1
ACS94983.1	CAO91929.1
ACS94983.1	CAO91930.1
ACS94983.1	CAO91928.1
ACS94983.1	ACP39941.1
ACS94983.1	ACP39940.1
ACS94983.1	ACS94989.1
ABK59707.1	ABK59707.1
ABK59707.1	AYE92708.1
ABK59707.1	ABK59765.1
ABK59707.1	ABP37873.1
ABK59707.1	ABN13572.1
ABK59707.1	ABN13569.1
ABK59707.1	ABN13549.1
ABK59707.1	ABN13548.1
ABK59707.1	ABN13571.1
ABK59707.1	ABN13567.1
ABK59707.1	ABN13566.1
ABK59707.1	ABN13565.1
ABK59707.1	ABN13562.1
ABK59707.1	ABN13560.1
ABK59707.1	ABN13559.1
ABK59707.1	ABN13568.1
ABK59707.1	ABN13563.1
ABK59707.1	AKP17123.1
ABK59707.1	ABN13558.1
ABK59707.1	ABN13557.1
ABK59707.1	ABN13556.1
ABK59707.1	ABN13555.1
ABK59707.1	AMY57997.1
ABK59707.1	ABK59753.1
ABK59707.1	ABK59803.1
ABK59707.1	ABN13553.1
ABK59707.1	ABN13551.1
ABK59707.1	ABN13550.1
ABK59707.1	AYN53566.1
ABK59707.1	AYN53570.1
ABK59707.1	ABK59783.1
ABK59707.1	AYN53568.1
ABK59707.1	ABK59769.1
ABK59707.1	AYN53564.1
ABK59707.1	ABK59763.1
ABK59707.1	AYN53560.1
ABK59707.1	ABK59761.1
ABK59707.1	ABX89812.1
ABK59707.1	AYN53558.1
ABK59707.1	ABK59755.1
ABK59707.1	ABX89810.1
ABK59707.1	AYN53556.1
ABK59707.1	ABX89808.1
ABK59707.1	AYN53554.1
ABK59707.1	ABK59751.1
ABK59707.1	ABX89796.1
ABK59707.1	AYN53552.1
ABK59707.1	ABK59747.1
ABK59707.1	ABX89788.1
ABK59707.1	AYN53550.1
ABK59707.1	ABK59745.1
ABK59707.1	ABX89786.1
ABK59707.1	AYN53546.1
ABK59707.1	ABK59737.1
ABK59707.1	ABX89780.1
ABK59707.1	AYN53544.1
ABK59707.1	ABK59735.1
ABK59707.1	ABX89778.1
ABK59707.1	AYN53540.1
ABK59707.1	ABK59731.1
ABK59707.1	ABX89754.1
ABK59707.1	AYN53538.1
ABK59707.1	ABK59727.1
ABK59707.1	ABX89740.1
ABK59707.1	AYN53536.1
ABK59707.1	ABK59721.1
ABK59707.1	ABX89738.1
ABK59707.1	AYN53534.1
ABK59707.1	ABK59717.1
ABK59707.1	ABX89734.1
ABK59707.1	AYN53532.1
ABK59707.1	ABX89718.1
ABK59707.1	AYN53530.1
ABK59707.1	ABX89716.1
ABK59707.1	AYN53526.1
ABK59707.1	ABX89710.1
ABK59707.1	AYN53524.1
ABK59707.1	ABX89698.1
ABK59707.1	AYN53516.1
ABK59707.1	ABX89696.1
ABK59707.1	ABX89694.1
ABK59707.1	AYN53506.1
ABK59707.1	AYN53504.1
ABK59707.1	AYN53498.1
ABK59707.1	AYN53580.1
ABK59707.1	AYN53578.1
ABK59707.1	AYN53576.1
ABK59707.1	AYN53574.1
ABK59707.1	ABN13554.1
ABK59707.1	AYN53572.1
ABK59707.1	ABK59797.1
ABK59707.1	AYE92704.1
ABK59707.1	AIL27682.1
ANC85229.1	ANC85229.1
ANC85229.1	AAU10083.1
AKI82162.1	AKI82162.1
AJD76764.1	AJD76764.1
AIZ65649.1	AIZ65649.1
AIZ65649.1	QOI91109.1
AIZ65649.1	QOI91108.1
AIZ65649.1	QOI91107.1
AIZ65649.1	AQS80356.1
AIZ65649.1	AQS80355.1
AIZ65649.1	AQS80354.1
AIZ65649.1	AQS80353.1
AIZ65649.1	AQS80352.1
AIZ65649.1	AQS80351.1
AIZ65649.1	AQS80349.1
AIZ65649.1	AQS80348.1
AIZ65649.1	AQS80346.1
AIZ65649.1	AQS80345.1
AIZ65649.1	AQS80344.1
AIZ65649.1	AQS80343.1
AIZ65649.1	AQS80342.1
AIZ65649.1	AQS80341.1
AIZ65649.1	AQS80340.1
AIZ65649.1	QOI91084.1
AIZ65649.1	AQS80339.1
AIZ65649.1	AQS80338.1
AIZ65649.1	AQS80337.1
AIZ65649.1	AQS80336.1
AIZ65649.1	AQS80334.1
AIZ65649.1	AQS80332.1
AIZ65649.1	AQS80331.1
AIZ65649.1	AQS80330.1
AIZ65649.1	AQS80365.1
AIZ65649.1	AQS80329.1
AIZ65649.1	AQS80364.1
AIZ65649.1	AQS80327.1
AIZ65649.1	AQS80363.1
AIZ65649.1	AQS80326.1
AIZ65649.1	AQS80362.1
AIZ65649.1	AQS80325.1
AIZ65649.1	AQS80361.1
AIZ65649.1	AQS80324.1
AIZ65649.1	AQS80360.1
AIZ65649.1	AQS80323.1
AIZ65649.1	AQS80359.1
AIZ65649.1	AQS80358.1
AIZ65649.1	AQS80357.1
AIZ65649.1	QOI91052.1
AIZ65649.1	QOI91058.1
AIZ65649.1	QOI91057.1
AIZ65649.1	QIC34562.1
AIZ65649.1	QOI91083.1
AIZ65649.1	QOI91106.1
AIZ65649.1	QOI91104.1
AIZ65649.1	QOI91082.1
AGA19591.1	AGA19591.1
AGA19591.1	AGA19592.1
AEC48492.1	AEC48492.1
AEC48492.1	AGE89691.1
AEC48492.1	AGE89690.1
AEC48492.1	ADW16111.1
AEC48492.1	ADB77912.1
AEC48492.1	ACY78513.1
AEC48492.1	ADR81109.1
AEC48492.1	AFI43901.1
AEC48492.1	ADR81104.1
AEC48492.1	QKE30430.1
AEC48492.1	ADR81096.1
AEC48492.1	ADR81069.1
AEC48492.1	ADR81108.1
AEC48492.1	ADR81067.1
AEC48492.1	AEC48494.1
AEC48492.1	AEC48493.1
AEC48492.1	ADR81065.1
AEC48492.1	AEC48491.1
AEC48492.1	AGE89715.1
AEC48492.1	AEQ61966.1
AEC48492.1	ADC44444.1
AEC48492.1	ACR39238.1
AEC48492.1	AGW27613.1
AEC48492.1	AGE89698.1
AEC48492.1	AFI43902.1
AEC48492.1	AJE69030.1
AEC48492.1	AFI43900.1
AEC48492.1	ADR81105.1
AEC48492.1	AFI43899.1
AEC48492.1	ADR81103.1
AEC48492.1	AJE69021.1
AEC48492.1	AEC48496.1
AEC48492.1	AEC48490.1
AEC48492.1	AJE69023.2
AEC48492.1	AGE89718.1
AEC48492.1	AGE89717.1
AEC48492.1	AGW27614.1
AEC48492.1	AJE69041.1
AEC48492.1	AEC48497.1
AEC48492.1	ADR81068.1
AEC48492.1	ADR81062.1
AEC48492.1	QKE30429.1
AEC48492.1	QFO39025.1
AEC48492.1	AJE69039.1
AEC48492.1	AVV30169.1
AEC48492.1	AVV30167.1
AEC48492.1	AOA52253.1
AEC48492.1	AVV30171.1
AEC48492.1	AVN66558.1
AEC48492.1	AVN66553.1
AEC48492.1	AVV30168.1
AEC48492.1	AVN66543.1
AEC48492.1	AVN66542.1
AEC48492.1	AVV30165.1
AEC48492.1	AWC08292.1
AEC48492.1	AWC08291.1
AEC48492.1	AVN66606.1
AEC48492.1	AVN66605.1
AEC48492.1	AVN66604.1
AEC48492.1	AVN66602.1
AEC48492.1	AVN66600.1
AEC48492.1	AVN66598.1
AEC48492.1	AVN66593.1
AEC48492.1	AOA52252.1
AEC48492.1	AOA52251.1
AEC48492.1	AOA52250.1
AEC48492.1	AVN66582.1
AEC48492.1	AVN66576.1
AEC48492.1	AVV30196.1
AEC48492.1	AVN66575.1
AEC48492.1	AVV30195.1
AEC48492.1	AVN66574.1
AEC48492.1	AVV30192.1
AEC48492.1	AVN66573.1
AEC48492.1	AVV30190.1
AEC48492.1	AVN66571.1
AEC48492.1	AVV30187.1
AEC48492.1	AVN66570.1
AEC48492.1	AVV30185.1
AEC48492.1	AVN66568.1
AEC48492.1	AVV30178.1
AEC48492.1	AVN66567.1
AEC48492.1	AVV30175.1
AEC48492.1	AVN66564.1
AEC48492.1	AVV30172.1
AEC48492.1	AVN66561.1
AEC48492.1	AVN66584.1
AEC48492.1	AVN66583.1
AEC48492.1	AOA52240.1
AEC48492.1	ALL27049.1
AEC48492.1	ALL27052.1
AEC48492.1	ALL27047.1
AEC48492.1	ALF08325.1
AFH02754.1	AFH02754.1
ACC96252.1	ACC96252.1
ACC96252.1	ACV53153.1
ACC96252.1	ACC96254.1
ACC96252.1	ACD71495.1
AEZ67142.1	AEZ67142.1
AEZ67142.1	AEL21549.1
AEZ67142.1	YP_009508198.1
AEZ67142.1	YP_009175070.1
AEZ67142.1	QCB64654.1
AEZ67142.1	ALK01965.1
AEZ67142.1	ALK01962.1
AEZ67142.1	ANN02915.1
AEZ67142.1	ALK01959.1
AEZ67142.1	AZZ69398.1
AEZ67142.1	ALK01956.1
AEZ67142.1	AZZ69395.1
AEZ67142.1	ALK01953.1
AEZ67142.1	AZZ69389.1
AEZ67142.1	AZZ69377.1
AEZ67142.1	AZZ69416.1
AEZ67142.1	QQN95295.1
AEZ67142.1	AHF20143.1
AEZ67142.1	AZZ69407.1
AEZ67142.1	AZZ69404.1
AEZ67142.1	AFZ55600.1
AEZ67142.1	AZZ69401.1
AEZ67142.1	ALW83501.1
AEZ67142.1	QBA84594.1
AEZ67142.1	ADN44568.1
AEZ67142.1	QBA84585.1
AEZ67142.1	AZZ69419.1
AEZ67142.1	AHF20146.1
AEZ67142.1	AOY07791.1
AEZ67142.1	AFD01576.1
AEZ67142.1	AFD01601.1
AEZ67142.1	ABY67678.1
AEZ67142.1	AIC33860.1
AEZ67142.1	AYN77559.1
AEZ67142.1	AIC33857.1
AEZ67142.1	ADM26647.1
AEZ67142.1	AFD01587.1
AEZ67142.1	AEE69130.1
AEZ67142.1	AFD01585.1
AEZ67142.1	AFD01582.1
AEZ67142.1	AFD01579.1
AEZ67142.1	AHF20130.1
AEZ67142.1	ADN44559.1
AEZ67142.1	AGM20620.1
AEZ67142.1	YP_009507387.1
AEZ67142.1	AJT39537.1
AEZ67142.1	AGM20618.1
AEZ67142.1	AEL21546.1
AEZ67142.1	ADN44556.1
AEZ67142.1	AJT39536.1
AEZ67142.1	AZZ69413.1
AEZ67142.1	AFN42856.1
AEZ67142.1	AGM20612.1
AEZ67142.1	AEL21543.1
AEZ67142.1	AGM20608.1
AEZ67142.1	AEZ67151.1
AEZ67142.1	QBA84606.1
AEZ67142.1	AGM20606.1
AEZ67142.1	AFN42850.1
AEZ67142.1	ABY67693.1
AEZ67142.1	QWJ89516.1
AEZ67142.1	AHF20131.1
AEZ67142.1	AGM20604.1
AEZ67142.1	AFM73865.1
AEZ67142.1	AEZ67145.1
AEZ67142.1	AEL21536.1
AEZ67142.1	QWJ89513.1
AEZ67142.1	QBA84600.1
AEZ67142.1	AHF20125.1
AEZ67142.1	AHF20124.1
AEZ67142.1	AEL21533.1
AEZ67142.1	AFM73859.1
AEZ67142.1	AWO81963.1
AEZ67142.1	AFM73856.1
AEZ67142.1	AFM30845.1
AEZ67142.1	AGM20638.1
AEZ67142.1	QWJ89558.1
AEZ67142.1	AFM30842.1
AEZ67142.1	QBA84588.1
AEZ67142.1	QYL34978.1
AEZ67142.1	AGM20634.1
AEZ67142.1	AEL21558.1
AEZ67142.1	QWJ89555.1
AEZ67142.1	AGM20632.1
AEZ67142.1	ADN44565.1
AEZ67142.1	QBA84582.1
AEZ67142.1	AHF20149.1
AEZ67142.1	AGM20626.1
AEZ67142.1	AEL21552.1
AEZ67142.1	AGM20624.1
AEZ67142.1	AFM30851.1
AEZ67142.1	AFM30848.1
AEZ67142.1	AFM30854.1
AEZ67142.1	YP_005090507.1
AEZ67142.1	AFD01615.1
AEZ67142.1	AFD01616.1
AEZ67142.1	AFD01612.1
AEZ67142.1	AFD01611.1
AEZ67142.1	AFD01610.1
AEZ67142.1	AFD01609.1
AEZ67142.1	AFD01619.1
C40784	C40784
CAA94500.1	CAA94500.1
UJP38404.1	UJP38404.1
UJP38404.1	QZH70168.1
UJP38404.1	QZH70167.1
UJP38404.1	QZH70163.1
UJP38404.1	QZH70162.1
UJP38404.1	QZH70160.1
UJP38404.1	QIC35231.1
UGS44001.1	UGS44001.1
UGS44001.1	QFP92617.1
UGS44001.1	QFP92615.1
UGS44001.1	QFP92613.1
QBO24455.1	QBO24455.1
AYN07262.1	AYN07262.1
AYN07262.1	ANF99492.1
AYN07262.1	AEC48498.1
AYN07262.1	ABU97149.1
AYN07262.1	CAR64509.1
AYN07262.1	ANF99491.1
YP_008658569.1	YP_008658569.1
YP_003799995.1	YP_003799995.1
YP_003799995.1	ABZ90157.1
YP_003799995.1	ABU24354.1
AVR53769.1	AVR53769.1
AWS21661.1	AWS21661.1
AWS21661.1	AWS21663.1
AWS21661.1	AWS21662.1
ASP44144.1	ASP44144.1
ACC95815.1	ACC95815.1
ACC95815.1	ACC95811.1
ACC95815.1	ALF37562.1
ACC95815.1	ALF37557.1
ACC95815.1	QOI91085.1
ACC95815.1	ACC95810.1
ACC95815.1	ACC95813.1
ACC95815.1	ACC95812.1
ACC95815.1	ACC95814.1
AAX55225.1	AAX55225.1
AKO22259.1	AKO22259.1
AJP08020.1	AJP08020.1
AJA37457.1	AJA37457.1
AJA37457.1	AGT20376.1
AJA37457.1	AGT20372.1
AJA37457.1	AFI43904.1
AJA37457.1	QEQ48693.1
AJA37457.1	ADC79802.1
AJA37457.1	AGV92872.1
AJA37457.1	AGV92870.1
AJA37457.1	AGV92868.1
AJA37457.1	BAN82417.1
AJA37457.1	AZZ86097.1
AJA37457.1	AGV92874.1
AJA37457.1	AGV92873.1
AJA37457.1	AZZ86074.1
AJA37457.1	ALL27056.1
AJA37457.1	ALL27055.1
AJA37457.1	AGT20362.1
AJA37457.1	AEC48448.1
AJA37457.1	AGV92884.1
AJA37457.1	AFH58954.1
AJA37457.1	AGV92883.1
AJA37457.1	AGV92863.1
AJA37457.1	AGT20378.1
AJA37457.1	AHN52164.1
AJA37457.1	AHN52163.1
AJA37457.1	AHN52199.1
AJA37457.1	AHN52198.1
AJA37457.1	AGT20375.1
AJA37457.1	AHN52208.1
AJA37457.1	AHN52207.1
AJA37457.1	AHN52187.1
AJA37457.1	AJA37479.1
AJA37457.1	AKL72242.1
AJA37457.1	AJA37477.1
AJA37457.1	AHN52222.1
AJA37457.1	AHN52177.1
AJA37457.1	AHN52175.1
AJA37457.1	AGT20366.1
AJA37457.1	AHN52204.1
